creditor	2.438.267.79	132
creditor	6.109.245.85	432
creditor	7.642.813.34	302
creditor	6.957.767.20	928
creditor	8.834.874.77	681
creditor	8.757.171.91	272
creditor	7.860.391.74	12
creditor	2.707.445.72	432
creditor	6.379.169.40	68
creditor	4.600.721.64	155
creditor	3.929.597.24	978
creditor	4.885.491.16	710
creditor	5.253.513.52	415
creditor	2.321.840.66	989
creditor	2.664.839.58	5
creditor	4.487.825.20	584
creditor	7.759.506.63	495
creditor	6.641.600.75	112
creditor	4.957.189.86	539
creditor	2.143.540.37	180
creditor	7.436.883.62	186
creditor	4.747.652.24	81
creditor	2.665.265.19	534
creditor	7.895.704.52	514
creditor	3.774.831.74	320
creditor	4.987.347.75	372
creditor	5.393.846.11	633
creditor	3.125.898.62	912
creditor	6.737.420.21	323
creditor	3.345.713.92	423
creditor	3.971.828.12	161
creditor	7.292.703.59	857
creditor	3.688.101.88	246
creditor	8.167.794.45	732
creditor	5.509.622.55	683
creditor	7.277.861.33	61
creditor	7.609.772.52	100
creditor	7.390.576.66	923
creditor	5.176.186.72	130
creditor	8.464.131.82	834
creditor	6.252.794.59	592
creditor	5.741.318.89	995
creditor	4.877.914.40	750
creditor	7.688.720.20	71
creditor	6.292.715.73	664
creditor	7.241.435.70	187
creditor	3.508.585.90	390
creditor	6.337.238.54	413
creditor	6.175.127.68	455
creditor	4.649.340.35	145
creditor	8.367.459.48	856
creditor	2.267.677.61	410
creditor	8.452.958.90	560
creditor	3.189.394.68	343
creditor	8.759.972.26	358
creditor	5.635.221.24	747
creditor	3.452.929.23	727
creditor	4.978.488.20	942
creditor	8.413.969.79	296
creditor	6.168.642.66	843
creditor	4.853.394.22	358
creditor	8.705.898.75	528
creditor	5.400.420.59	891
creditor	6.349.786.58	405
creditor	5.133.116.37	454
creditor	3.145.328.12	426
creditor	7.890.167.60	408
creditor	7.959.854.28	737
creditor	4.643.457.17	874
creditor	2.488.255.83	529
creditor	5.906.998.43	987
creditor	2.365.757.64	882
creditor	8.859.701.88	44
creditor	8.572.500.15	826
creditor	8.532.157.40	323
creditor	4.498.786.77	907
creditor	2.884.449.48	489
creditor	6.417.206.53	88
creditor	7.703.548.49	709
creditor	7.461.423.42	900
creditor	5.103.452.78	823
creditor	6.693.966.17	383
creditor	3.279.252.66	188
creditor	3.687.951.27	495
creditor	6.839.449.74	69
creditor	3.244.841.65	371
creditor	3.150.115.11	827
creditor	3.576.778.25	990
creditor	8.530.825.10	442
creditor	5.627.175.21	582
creditor	3.177.552.28	356
creditor	4.559.439.46	378
creditor	5.535.782.80	978
creditor	5.253.581.59	88
creditor	5.387.660.85	688
creditor	8.702.369.24	856
creditor	3.355.779.76	625
creditor	2.998.757.60	297
creditor	2.357.157.32	58
creditor	7.979.193.35	622
creditor	3.619.260.55	691
creditor	4.949.780.27	780
creditor	4.987.276.15	806
creditor	4.368.100.93	36
creditor	7.431.883.49	768
creditor	2.658.135.31	342
creditor	4.620.393.19	37
creditor	4.129.458.24	460
creditor	8.403.835.31	507
creditor	4.765.404.73	766
creditor	5.624.811.25	676
creditor	4.333.528.78	333
creditor	4.290.767.16	889
creditor	4.889.212.24	933
creditor	5.791.271.95	663
creditor	8.327.792.28	315
creditor	4.878.612.15	853
creditor	3.930.482.57	246
creditor	2.514.868.18	304
creditor	8.423.264.23	545
creditor	6.596.581.97	421
creditor	5.246.274.69	563
creditor	7.153.269.28	15
creditor	5.511.270.75	352
creditor	5.415.788.88	693
creditor	6.214.530.85	68
creditor	6.969.789.79	976
creditor	8.527.536.63	969
creditor	2.135.811.32	351
creditor	6.693.202.21	783
creditor	5.871.236.25	443
creditor	8.396.239.53	68
creditor	5.259.677.97	531
creditor	5.715.340.45	653
creditor	2.275.355.95	727
creditor	5.521.637.81	197
creditor	7.260.186.33	215
creditor	5.641.969.72	399
creditor	6.692.649.47	90
creditor	6.275.594.38	413
creditor	6.786.794.60	509
creditor	7.116.799.13	583
creditor	5.721.788.68	54
creditor	2.608.765.52	697
creditor	7.318.837.10	432
creditor	2.515.534.76	572
creditor	5.952.839.82	902
creditor	4.478.846.41	953
creditor	7.871.500.52	111
creditor	8.383.185.67	345
creditor	4.151.574.86	338
creditor	8.356.996.88	671
creditor	2.586.668.54	491
creditor	5.997.969.35	333
creditor	2.499.330.89	599
creditor	4.685.934.16	560
creditor	5.695.163.36	956
creditor	6.416.980.72	737
creditor	8.146.412.23	492
creditor	4.844.797.34	715
creditor	8.964.172.47	480
creditor	2.115.265.23	7
creditor	6.611.215.71	126
creditor	5.219.833.18	148
creditor	3.295.671.56	191
creditor	6.604.962.56	436
creditor	6.848.696.16	337
creditor	7.726.914.29	740
creditor	4.650.945.41	473
creditor	7.992.513.62	47
creditor	8.571.418.89	67
creditor	2.566.712.66	930
creditor	7.735.126.61	988
creditor	5.893.667.27	224
creditor	2.498.325.96	190
creditor	7.278.118.49	706
creditor	7.813.155.38	251
creditor	5.470.662.62	777
creditor	5.821.961.28	546
creditor	2.869.349.70	725
creditor	3.316.900.14	626
creditor	2.203.811.63	375
creditor	7.454.637.94	188
creditor	5.686.145.95	616
creditor	6.243.411.86	882
creditor	6.258.188.54	550
creditor	8.847.962.80	88
creditor	8.387.765.35	788
creditor	7.609.201.45	684
creditor	2.852.621.47	702
creditor	6.761.149.85	821
creditor	6.110.682.25	310
creditor	7.676.300.41	645
creditor	5.468.755.75	807
creditor	8.574.644.24	959
creditor	2.791.759.72	680
creditor	5.126.182.63	825
creditor	8.195.732.74	762
creditor	6.740.682.28	200
creditor	6.596.401.11	543
creditor	2.420.894.61	797
creditor	5.690.673.64	557
creditor	6.417.604.26	476
creditor	7.652.242.78	680
creditor	7.760.652.26	673
creditor	3.647.896.81	726
creditor	3.960.128.22	538
creditor	5.742.536.37	839
creditor	7.150.925.98	695
creditor	8.951.272.77	757
creditor	5.352.973.77	791
creditor	6.330.189.21	215
creditor	5.161.741.14	300
creditor	3.533.646.81	406
creditor	4.243.329.87	358
creditor	3.915.646.64	644
creditor	8.271.878.95	761
creditor	5.890.293.86	111
creditor	2.426.144.16	648
creditor	2.892.347.83	845
creditor	4.375.861.30	800
creditor	8.638.643.92	940
creditor	7.823.518.62	924
creditor	6.559.663.91	250
creditor	8.903.902.70	796
creditor	6.624.709.79	772
creditor	2.291.453.86	614
creditor	3.327.507.65	268
creditor	3.392.936.69	465
creditor	6.280.683.18	643
creditor	3.727.719.68	395
creditor	6.918.276.48	16
creditor	7.522.462.22	144
creditor	5.673.646.11	460
creditor	8.281.885.45	275
creditor	5.447.216.27	869
creditor	5.832.397.51	58
creditor	4.944.845.51	512
creditor	2.984.962.41	198
creditor	2.460.194.38	365
creditor	8.581.689.53	197
creditor	3.601.338.57	484
creditor	2.220.230.18	916
creditor	8.954.851.66	300
creditor	3.970.882.71	683
creditor	6.910.957.94	897
creditor	6.575.438.76	129
creditor	3.301.106.54	72
creditor	8.514.294.39	756
creditor	6.595.498.83	183
creditor	3.159.800.11	164
creditor	6.843.739.54	595
creditor	6.372.579.57	755
creditor	2.280.224.30	827
creditor	5.816.464.19	671
creditor	6.964.767.16	338
creditor	8.467.383.69	731
creditor	7.193.599.77	266
creditor	8.736.454.74	112
creditor	8.775.419.91	324
creditor	4.916.868.14	563
creditor	6.924.232.26	496
creditor	6.469.382.24	38
creditor	5.813.754.96	139
creditor	2.229.406.59	701
creditor	2.289.960.39	569
creditor	8.595.373.66	406
creditor	2.400.880.61	276
creditor	6.171.740.90	937
creditor	2.319.691.66	419
creditor	6.181.674.27	444
creditor	4.621.953.59	377
creditor	3.120.938.46	804
creditor	4.579.612.71	726
creditor	2.425.234.66	816
creditor	3.855.215.93	187
creditor	7.872.664.59	507
creditor	8.828.681.24	733
creditor	2.167.243.78	90
creditor	4.833.625.85	299
creditor	5.925.770.96	494
creditor	4.474.301.85	238
creditor	5.608.349.71	767
creditor	4.794.670.15	988
creditor	2.499.388.22	63
creditor	7.632.345.45	169
creditor	2.124.961.22	372
creditor	4.324.884.62	713
creditor	6.328.344.77	628
creditor	8.473.846.40	465
creditor	8.656.368.59	355
creditor	5.105.799.11	104
creditor	3.491.939.95	512
creditor	6.141.477.63	180
creditor	8.282.985.22	821
creditor	5.717.792.50	486
creditor	4.897.116.65	416
creditor	8.985.147.74	19
creditor	4.303.696.89	326
creditor	4.460.822.82	280
creditor	2.293.882.40	929
creditor	7.137.699.45	733
creditor	3.152.398.86	256
creditor	7.516.104.70	822
creditor	2.608.923.33	708
creditor	5.817.356.88	74
creditor	4.409.239.97	535
creditor	7.932.171.46	440
creditor	7.453.184.16	214
creditor	3.498.563.35	253
creditor	8.965.643.22	666
creditor	7.565.691.31	833
creditor	7.400.397.93	130
creditor	2.203.173.25	79
creditor	3.150.266.94	370
creditor	6.373.348.84	89
creditor	7.622.804.31	836
creditor	4.957.316.33	237
creditor	6.510.430.86	309
creditor	4.606.988.55	891
creditor	8.528.807.11	575
creditor	8.327.427.76	386
creditor	5.948.814.74	658
creditor	3.348.205.79	741
creditor	2.212.125.91	186
creditor	6.939.814.69	22
creditor	8.595.944.67	538
creditor	8.107.898.44	262
creditor	6.311.412.41	534
creditor	4.156.591.20	292
creditor	2.438.421.79	535
creditor	6.926.268.88	891
creditor	2.163.500.90	16
creditor	2.858.307.61	214
creditor	8.862.869.83	850
creditor	8.175.379.13	537
creditor	3.354.258.45	775
creditor	3.589.741.93	979
creditor	3.163.565.71	792
creditor	7.233.726.92	16
creditor	5.980.538.52	488
creditor	7.322.822.33	280
creditor	7.729.566.58	654
creditor	3.610.312.54	331
creditor	6.358.969.71	877
creditor	5.678.975.93	874
creditor	3.723.930.64	196
creditor	3.642.401.10	113
creditor	4.358.976.61	307
creditor	6.297.877.85	794
creditor	6.978.653.65	265
creditor	2.404.926.88	783
creditor	5.688.222.82	102
creditor	7.824.593.76	920
creditor	7.424.241.20	282
creditor	6.360.574.87	271
creditor	7.471.955.97	464
creditor	3.203.955.89	851
creditor	6.126.939.81	619
creditor	7.102.753.80	330
creditor	8.367.989.93	120
creditor	7.604.321.52	251
creditor	4.584.972.11	112
creditor	7.927.400.74	785
creditor	6.380.937.81	71
creditor	6.187.134.62	137
creditor	6.193.248.40	209
creditor	3.754.237.57	273
creditor	2.117.347.29	83
creditor	5.167.470.94	777
creditor	2.254.710.70	519
creditor	5.826.741.93	291
creditor	2.593.606.13	790
creditor	5.750.943.25	157
creditor	6.675.992.87	750
creditor	5.981.527.52	623
creditor	8.403.890.24	541
creditor	3.704.481.15	189
creditor	6.893.730.26	312
creditor	3.880.253.97	452
creditor	6.520.771.89	369
creditor	2.829.114.92	128
creditor	4.634.489.88	59
creditor	6.616.873.17	740
creditor	5.548.771.58	713
creditor	8.832.878.42	860
creditor	6.558.228.87	959
creditor	2.594.349.57	670
creditor	3.697.908.54	768
creditor	8.140.436.89	29
creditor	7.729.561.37	661
creditor	7.908.421.12	245
creditor	7.523.992.74	599
creditor	8.506.328.27	170
creditor	8.141.624.39	242
creditor	3.271.778.32	331
creditor	2.827.515.26	386
creditor	3.266.505.11	312
creditor	5.920.800.66	619
creditor	8.884.418.45	730
creditor	6.860.599.43	444
creditor	6.196.399.47	728
creditor	8.710.965.53	386
creditor	7.937.803.36	95
creditor	7.663.796.76	883
creditor	7.436.885.42	773
creditor	7.438.843.23	85
creditor	5.254.597.92	745
creditor	3.996.190.86	46
creditor	5.919.786.30	16
creditor	5.325.373.39	155
creditor	4.524.366.10	712
creditor	6.299.498.88	101
creditor	5.530.770.84	84
creditor	5.840.560.27	73
creditor	2.895.697.90	571
creditor	6.230.704.67	416
creditor	3.755.120.43	935
creditor	6.171.903.40	431
creditor	4.264.564.98	878
creditor	8.936.934.72	589
creditor	7.334.725.28	482
creditor	6.366.206.63	959
creditor	7.774.658.42	282
creditor	2.467.866.26	282
creditor	5.465.288.66	767
creditor	7.181.944.54	752
creditor	5.907.745.31	624
creditor	5.137.748.91	211
creditor	4.197.662.71	125
creditor	5.750.759.44	193
creditor	4.834.517.19	590
creditor	7.508.520.11	944
creditor	2.428.914.10	38
creditor	7.473.431.71	336
creditor	2.150.979.62	740
creditor	4.142.728.55	368
creditor	2.210.213.57	599
creditor	3.644.821.14	750
creditor	3.348.442.15	971
creditor	3.786.344.93	971
creditor	4.293.110.15	805
creditor	5.846.901.17	71
creditor	7.627.435.45	737
creditor	7.408.815.49	303
creditor	6.938.858.19	94
creditor	8.503.607.23	787
creditor	2.826.604.85	585
creditor	6.917.827.50	254
creditor	4.409.557.47	840
creditor	6.463.754.13	976
creditor	6.984.373.53	839
creditor	3.692.957.16	19
creditor	2.150.140.87	732
creditor	6.465.799.19	35
creditor	6.768.816.87	474
creditor	8.471.135.19	898
creditor	5.100.146.32	233
creditor	2.213.170.52	636
creditor	8.298.825.24	519
creditor	4.435.471.57	279
creditor	7.247.271.11	563
creditor	6.197.392.69	408
creditor	8.383.528.66	545
creditor	7.732.942.50	467
creditor	8.230.683.68	898
creditor	3.259.808.46	117
creditor	7.121.892.53	56
creditor	8.927.661.24	213
creditor	3.330.774.76	715
creditor	3.761.902.58	332
creditor	5.275.244.47	846
creditor	7.315.963.37	79
creditor	8.666.621.70	497
creditor	4.694.388.58	840
creditor	6.743.307.33	645
creditor	2.549.746.85	25
creditor	8.617.882.98	208
creditor	8.402.865.41	306
creditor	6.971.642.56	618
creditor	2.387.818.32	838
creditor	3.572.947.86	268
creditor	6.113.848.17	941
creditor	4.475.962.45	526
creditor	5.607.694.45	286
creditor	5.538.456.97	926
creditor	7.880.294.70	175
creditor	4.332.284.26	634
creditor	5.563.531.35	125
creditor	6.978.767.45	265
creditor	4.948.456.48	593
creditor	2.180.667.52	656
creditor	4.745.626.25	338
creditor	2.674.246.84	248
creditor	3.761.532.45	633
creditor	8.471.729.19	330
creditor	7.776.530.92	234
creditor	4.101.655.51	510
creditor	5.836.246.30	808
creditor	8.693.457.40	418
creditor	8.646.405.67	287
creditor	3.153.954.21	844
creditor	5.677.958.90	446
creditor	7.591.762.26	214
creditor	8.439.931.68	848
creditor	3.930.144.12	553
creditor	6.785.183.84	209
creditor	7.385.199.54	861
creditor	4.383.290.52	97
creditor	4.126.933.43	128
creditor	6.469.603.86	896
creditor	6.545.308.73	60
creditor	3.409.365.50	877
creditor	8.860.902.16	940
creditor	3.606.622.73	274
creditor	5.275.558.36	973
creditor	8.918.976.21	280
creditor	5.149.640.43	870
creditor	3.571.210.59	953
creditor	8.446.463.45	393
creditor	6.691.510.57	125
creditor	3.887.316.49	98
creditor	8.959.258.89	552
creditor	7.116.923.35	498
creditor	6.414.294.61	686
creditor	8.908.935.98	467
creditor	7.264.694.39	662
creditor	4.173.905.62	753
creditor	3.554.707.54	325
creditor	5.253.356.50	124
creditor	3.766.924.46	357
creditor	5.321.195.98	779
creditor	3.486.324.74	887
creditor	8.401.861.88	382
creditor	5.444.857.91	261
creditor	3.787.329.30	250
creditor	6.829.405.91	4
creditor	6.573.373.72	987
creditor	6.290.190.39	424
creditor	6.966.589.88	141
creditor	4.783.331.35	665
creditor	7.553.809.12	236
creditor	3.468.208.25	512
creditor	4.160.464.71	895
creditor	5.479.543.36	709
creditor	7.292.966.38	638
creditor	3.524.633.92	53
creditor	4.345.139.15	309
creditor	3.111.538.72	89
creditor	7.864.423.17	58
creditor	8.330.713.17	767
creditor	2.886.814.89	230
creditor	8.270.364.65	69
creditor	5.412.294.82	532
creditor	3.350.866.77	209
creditor	8.671.293.41	357
creditor	4.980.102.55	698
creditor	5.414.871.25	204
creditor	3.918.685.55	245
creditor	5.243.282.95	729
creditor	2.295.638.62	217
creditor	5.888.134.73	62
creditor	8.976.774.47	107
creditor	6.943.127.86	700
creditor	4.481.862.92	273
creditor	4.606.748.42	430
creditor	8.862.605.59	36
creditor	8.329.795.82	492
creditor	3.898.525.24	48
creditor	6.154.178.37	397
creditor	7.581.806.21	762
creditor	3.879.865.72	612
creditor	7.209.367.31	718
creditor	3.527.940.33	625
creditor	3.214.624.24	331
creditor	6.215.152.58	726
creditor	3.297.647.84	833
creditor	6.126.842.40	236
creditor	4.589.527.10	21
creditor	5.201.855.71	787
creditor	7.808.850.87	528
creditor	4.374.951.77	706
creditor	6.289.245.49	371
creditor	2.600.543.89	501
creditor	7.667.618.97	674
creditor	4.380.225.44	970
creditor	4.397.308.96	554
creditor	4.761.709.52	429
creditor	5.755.434.32	358
creditor	4.145.252.55	173
creditor	5.310.514.96	617
creditor	5.607.397.95	306
creditor	2.705.177.86	315
creditor	3.735.532.26	755
creditor	7.426.106.78	330
creditor	7.552.603.13	384
creditor	5.867.849.80	195
creditor	5.102.612.75	825
creditor	8.621.921.74	650
creditor	4.130.508.13	874
creditor	6.389.634.24	793
creditor	3.257.935.15	994
creditor	7.194.707.95	60
creditor	3.269.496.13	796
creditor	3.555.697.79	619
creditor	2.621.580.96	134
creditor	6.582.846.38	281
creditor	4.234.498.18	806
creditor	4.220.896.88	440
creditor	3.358.413.46	728
creditor	5.132.985.50	112
creditor	6.997.229.24	816
creditor	5.800.728.40	667
creditor	8.121.266.76	779
creditor	6.939.445.60	401
creditor	6.260.623.81	473
creditor	2.442.854.23	730
creditor	6.530.800.33	441
creditor	7.639.547.77	403
creditor	3.533.269.15	823
creditor	3.664.438.81	794
creditor	3.518.263.22	844
creditor	2.929.494.70	34
creditor	3.786.343.60	702
creditor	2.339.240.53	480
creditor	5.832.937.59	772
creditor	8.766.195.20	758
creditor	8.954.107.90	703
creditor	8.438.105.16	431
creditor	4.250.934.29	170
creditor	8.766.971.51	132
creditor	7.599.157.78	753
creditor	3.531.694.32	891
creditor	5.263.118.83	638
creditor	8.102.399.29	246
creditor	6.659.473.46	646
creditor	3.922.859.60	641
creditor	3.273.426.76	376
creditor	6.834.955.25	576
creditor	4.848.343.42	75
creditor	4.333.165.49	944
creditor	8.759.436.24	266
creditor	7.762.318.72	988
creditor	4.883.885.53	991
creditor	8.922.642.76	371
creditor	4.186.146.68	27
creditor	6.738.335.45	911
creditor	2.511.120.62	353
creditor	8.720.136.12	633
creditor	4.368.267.69	640
creditor	2.127.335.40	932
creditor	5.707.643.97	591
creditor	5.817.257.81	805
creditor	4.551.497.80	479
creditor	7.261.677.35	299
creditor	2.700.677.80	334
creditor	5.452.264.20	561
creditor	7.880.371.80	851
creditor	8.491.211.18	114
creditor	3.526.965.46	234
creditor	7.313.577.69	312
creditor	2.126.671.10	868
creditor	4.984.976.23	194
creditor	3.131.343.50	944
creditor	4.892.579.64	366
creditor	4.805.221.52	862
creditor	8.471.988.20	875
creditor	5.262.219.80	575
creditor	5.669.914.44	492
creditor	7.296.240.48	770
creditor	7.208.701.14	243
creditor	7.340.527.98	185
creditor	2.807.862.75	514
creditor	4.641.581.53	183
creditor	4.613.389.36	564
creditor	8.450.741.84	126
creditor	2.725.923.44	821
creditor	3.143.506.26	14
creditor	3.726.966.59	905
creditor	3.171.773.15	321
creditor	5.762.286.58	919
creditor	3.439.138.74	952
creditor	2.384.382.85	204
creditor	6.252.573.65	765
creditor	8.479.321.62	392
creditor	7.468.265.89	164
creditor	8.126.952.61	297
creditor	5.996.518.14	848
creditor	5.668.283.32	928
creditor	5.993.116.97	931
creditor	8.126.535.86	641
creditor	5.176.477.48	286
creditor	2.313.913.65	255
creditor	5.687.359.57	151
creditor	5.334.836.96	762
creditor	7.642.944.48	749
creditor	8.350.413.70	145
creditor	5.837.367.75	913
creditor	3.729.219.46	654
creditor	6.504.689.10	487
creditor	3.902.788.91	851
creditor	5.789.154.54	573
creditor	3.959.930.74	656
